,ID,CustomerID,ReceivedAt,DeviceReportedTime,Facility,Priority,FromHost,Message,NTSeverity,Importance,EventSource,EventUser,EventCategory,EventID,EventBinaryData,MaxAvailable,CurrUsage,MinUsage,MaxUsage,InfoUnitID,SysLogTag,EventLogType,GenericFileName,SystemID
5215,479182,,2021-02-07 17:16:42,2021-02-07 09:26:22,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=175 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[4915]:,,,
5216,479183,,2021-02-07 17:16:42,2021-02-07 09:26:22,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=175 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[4916]:,,,
5217,479187,,2021-02-07 17:16:50,2021-02-07 09:26:29,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4917]:,,,
5218,479212,,2021-02-07 17:17:52,2021-02-07 09:27:31,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4918]:,,,
5219,479303,,2021-02-07 17:20:02,2021-02-07 09:29:41,20,6,nongwang_zubo,"Last message repeated 10 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4919]:,,,
5220,479369,,2021-02-07 17:21:43,2021-02-07 09:31:22,20,6,nongwang_zubo,"Last message repeated 9 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4920]:,,,
5221,479370,,2021-02-07 17:21:43,2021-02-07 09:31:22,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=185 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[4921]:,,,
5222,479371,,2021-02-07 17:21:43,2021-02-07 09:31:22,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=185 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[4922]:,,,
5223,479381,,2021-02-07 17:22:21,2021-02-07 09:32:00,20,3,nongwang_zubo,"OID 1.3.6.1.4.1.2011.5.25.129.2.17.1 Optical module power is abnormal. (EntityPhysicalIndex=67436686, BaseTrapSeverity=5, BaseTrapProbableCause=67697, BaseTrapEventType=9, EntPhysicalContainedIn=0, EntPhysicalName=""GigabitEthernet0/0/2"", RelativeResource=""Interface GigabitEthernet0/0/2 optical module Rx Power"", ReasonDescription=""Rx power is too low. The detail information is as follows: The current Rx power is -30.00dBM; Set lower threshold is -30.00dBM; Default lower threshold is -30.00dBM"")",,,,,,,,,,,,1,SRM/3/OPTPWRABNORMAL:,,,
5224,479382,,2021-02-07 17:22:21,2021-02-07 09:32:00,20,3,nongwang_zubo,"Optical module in interface GigabitEthernet0/0/2 exception, Rx power is too low.",,,,,,,,,,,,1,%%01SRM/3/RXPOWER_EXCEEDMINOR(l)[4923]:,,,
5225,479422,,2021-02-07 17:23:24,2021-02-07 09:33:03,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4924]:,,,
5226,479475,,2021-02-07 17:23:57,2021-02-07 09:33:36,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4925]:,,,
5227,479592,,2021-02-07 17:26:06,2021-02-07 09:35:45,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4926]:,,,
5228,479673,,2021-02-07 17:26:43,2021-02-07 09:36:22,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4927]:,,,
5229,479674,,2021-02-07 17:26:43,2021-02-07 09:36:22,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=180 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[4928]:,,,
5230,479675,,2021-02-07 17:26:43,2021-02-07 09:36:22,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=180 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[4929]:,,,
5231,479702,,2021-02-07 17:26:52,2021-02-07 09:36:31,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4930]:,,,
5232,479750,,2021-02-07 17:27:51,2021-02-07 09:37:30,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4931]:,,,
5233,479775,,2021-02-07 17:28:35,2021-02-07 09:38:14,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4932]:,,,
5234,479776,,2021-02-07 17:28:35,2021-02-07 09:38:14,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3094-35b2-db5b, AttackProtocol=ARP AttackPackets=65 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[4933]:,,,
5235,479777,,2021-02-07 17:28:35,2021-02-07 09:38:14,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=192.168.1.102, AttackProtocol=ARP, AttackPackets=65 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[4934]:,,,
5236,479788,,2021-02-07 17:28:53,2021-02-07 09:38:32,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4935]:,,,
5237,479872,,2021-02-07 17:30:46,2021-02-07 09:40:26,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4936]:,,,
5238,479913,,2021-02-07 17:31:45,2021-02-07 09:41:24,20,6,nongwang_zubo,"Last message repeated 7 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4937]:,,,
5239,479914,,2021-02-07 17:31:45,2021-02-07 09:41:24,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=180 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[4938]:,,,
5240,479915,,2021-02-07 17:31:45,2021-02-07 09:41:24,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=180 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[4939]:,,,
5241,479919,,2021-02-07 17:32:02,2021-02-07 09:41:41,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4940]:,,,
5242,479929,,2021-02-07 17:32:22,2021-02-07 09:42:01,20,3,nongwang_zubo,"OID 1.3.6.1.4.1.2011.5.25.129.2.17.1 Optical module power is abnormal. (EntityPhysicalIndex=67436686, BaseTrapSeverity=5, BaseTrapProbableCause=67697, BaseTrapEventType=9, EntPhysicalContainedIn=0, EntPhysicalName=""GigabitEthernet0/0/2"", RelativeResource=""Interface GigabitEthernet0/0/2 optical module Rx Power"", ReasonDescription=""Rx power is too low. The detail information is as follows: The current Rx power is -30.00dBM; Set lower threshold is -30.00dBM; Default lower threshold is -30.00dBM"")",,,,,,,,,,,,1,SRM/3/OPTPWRABNORMAL:,,,
5243,479930,,2021-02-07 17:32:22,2021-02-07 09:42:01,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4941]:,,,
5244,479931,,2021-02-07 17:32:22,2021-02-07 09:42:01,20,3,nongwang_zubo,"Optical module in interface GigabitEthernet0/0/2 exception, Rx power is too low.",,,,,,,,,,,,1,%%01SRM/3/RXPOWER_EXCEEDMINOR(l)[4942]:,,,
5245,479996,,2021-02-07 17:34:19,2021-02-07 09:43:59,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4943]:,,,
5246,480041,,2021-02-07 17:34:53,2021-02-07 09:44:32,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4944]:,,,
5247,480140,,2021-02-07 17:36:45,2021-02-07 09:46:24,20,6,nongwang_zubo,"Last message repeated 6 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4945]:,,,
5248,480141,,2021-02-07 17:36:45,2021-02-07 09:46:24,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=270 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[4946]:,,,
5249,480142,,2021-02-07 17:36:45,2021-02-07 09:46:24,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=270 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[4947]:,,,
5250,480143,,2021-02-07 17:36:46,2021-02-07 09:46:25,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4948]:,,,
5251,480172,,2021-02-07 17:37:52,2021-02-07 09:47:31,20,6,nongwang_zubo,"Last message repeated 8 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4949]:,,,
5252,480274,,2021-02-07 17:40:10,2021-02-07 09:49:49,20,6,nongwang_zubo,"Last message repeated 10 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4950]:,,,
5253,480335,,2021-02-07 17:41:45,2021-02-07 09:51:25,20,6,nongwang_zubo,"Last message repeated 9 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4951]:,,,
5254,480336,,2021-02-07 17:41:45,2021-02-07 09:51:25,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=180 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[4952]:,,,
5255,480337,,2021-02-07 17:41:45,2021-02-07 09:51:25,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=180 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[4953]:,,,
5256,480346,,2021-02-07 17:42:04,2021-02-07 09:51:43,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4954]:,,,
5257,480357,,2021-02-07 17:42:23,2021-02-07 09:52:03,20,3,nongwang_zubo,"OID 1.3.6.1.4.1.2011.5.25.129.2.17.1 Optical module power is abnormal. (EntityPhysicalIndex=67436686, BaseTrapSeverity=5, BaseTrapProbableCause=67697, BaseTrapEventType=9, EntPhysicalContainedIn=0, EntPhysicalName=""GigabitEthernet0/0/2"", RelativeResource=""Interface GigabitEthernet0/0/2 optical module Rx Power"", ReasonDescription=""Rx power is too low. The detail information is as follows: The current Rx power is -30.00dBM; Set lower threshold is -30.00dBM; Default lower threshold is -30.00dBM"")",,,,,,,,,,,,1,SRM/3/OPTPWRABNORMAL:,,,
5258,480358,,2021-02-07 17:42:24,2021-02-07 09:52:03,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4955]:,,,
5259,480359,,2021-02-07 17:42:24,2021-02-07 09:52:03,20,3,nongwang_zubo,"Optical module in interface GigabitEthernet0/0/2 exception, Rx power is too low.",,,,,,,,,,,,1,%%01SRM/3/RXPOWER_EXCEEDMINOR(l)[4956]:,,,
5260,480415,,2021-02-07 17:44:21,2021-02-07 09:54:00,20,4,nongwang_zubo,"OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 50, MacAddress = 6413-6cd6-29ce, Original-Port = GE0/0/6, Flapping port = GE0/0/4. Please check the network accessed to flapping port.",,,,,,,,,,,,1,L2IFPPI/4/MFLPVLANALARM:,,,
5261,480416,,2021-02-07 17:44:21,2021-02-07 09:54:00,20,4,nongwang_zubo,MAC address flapping started on port. The rate of unknown unicast packets was limited to 50% of the port bandwidth.(Interface=GigabitEthernet0/0/6),,,,,,,,,,,,1,%%01SECE/4/UCSUPPRESS(l)[4957]:,,,
5262,480417,,2021-02-07 17:44:21,2021-02-07 09:54:00,20,4,nongwang_zubo,MAC address flapping started on port. The rate of unknown unicast packets was limited to 50% of the port bandwidth.(Interface=GigabitEthernet0/0/4),,,,,,,,,,,,1,%%01SECE/4/UCSUPPRESS(l)[4958]:,,,
5263,480450,,2021-02-07 17:45:15,2021-02-07 09:54:55,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4959]:,,,
5264,480490,,2021-02-07 17:45:54,2021-02-07 09:55:33,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4960]:,,,
5265,480506,,2021-02-07 17:46:48,2021-02-07 09:56:27,20,6,nongwang_zubo,"Last message repeated 1 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4961]:,,,
5266,480507,,2021-02-07 17:46:48,2021-02-07 09:56:27,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=360 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[4962]:,,,
5267,480508,,2021-02-07 17:46:48,2021-02-07 09:56:27,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=360 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[4963]:,,,
5268,480524,,2021-02-07 17:47:19,2021-02-07 09:56:58,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4964]:,,,
5269,480559,,2021-02-07 17:47:54,2021-02-07 09:57:33,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4965]:,,,
5270,480638,,2021-02-07 17:49:54,2021-02-07 09:59:33,20,6,nongwang_zubo,"Last message repeated 10 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4966]:,,,
5271,480693,,2021-02-07 17:51:49,2021-02-07 10:01:28,20,6,nongwang_zubo,"Last message repeated 9 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4967]:,,,
5272,480694,,2021-02-07 17:51:49,2021-02-07 10:01:28,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=180 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[4968]:,,,
5273,480695,,2021-02-07 17:51:49,2021-02-07 10:01:28,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=180 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[4969]:,,,
5274,480719,,2021-02-07 17:52:16,2021-02-07 10:01:55,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4970]:,,,
5275,480722,,2021-02-07 17:52:17,2021-02-07 10:01:56,20,4,nongwang_zubo,"OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 50, MacAddress = 6413-6cd6-29ce, Original-Port = GE0/0/6, Flapping port = GE0/0/4. Please check the network accessed to flapping port.",,,,,,,,,,,,1,L2IFPPI/4/MFLPVLANALARM:,,,
5276,480726,,2021-02-07 17:52:25,2021-02-07 10:02:04,20,3,nongwang_zubo,"OID 1.3.6.1.4.1.2011.5.25.129.2.17.1 Optical module power is abnormal. (EntityPhysicalIndex=67436686, BaseTrapSeverity=5, BaseTrapProbableCause=67697, BaseTrapEventType=9, EntPhysicalContainedIn=0, EntPhysicalName=""GigabitEthernet0/0/2"", RelativeResource=""Interface GigabitEthernet0/0/2 optical module Rx Power"", ReasonDescription=""Rx power is too low. The detail information is as follows: The current Rx power is -30.00dBM; Set lower threshold is -30.00dBM; Default lower threshold is -30.00dBM"")",,,,,,,,,,,,1,SRM/3/OPTPWRABNORMAL:,,,
5277,480727,,2021-02-07 17:52:25,2021-02-07 10:02:04,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4971]:,,,
5278,480728,,2021-02-07 17:52:25,2021-02-07 10:02:04,20,3,nongwang_zubo,"Optical module in interface GigabitEthernet0/0/2 exception, Rx power is too low.",,,,,,,,,,,,1,%%01SRM/3/RXPOWER_EXCEEDMINOR(l)[4972]:,,,
5279,480745,,2021-02-07 17:52:54,2021-02-07 10:02:33,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4973]:,,,
5280,480838,,2021-02-07 17:55:58,2021-02-07 10:05:37,20,6,nongwang_zubo,"Last message repeated 5 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4974]:,,,
5281,480898,,2021-02-07 17:57:21,2021-02-07 10:07:00,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4975]:,,,
5282,480899,,2021-02-07 17:57:21,2021-02-07 10:07:00,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=95 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[4976]:,,,
5283,480900,,2021-02-07 17:57:21,2021-02-07 10:07:00,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=95 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[4977]:,,,
5284,480906,,2021-02-07 17:57:39,2021-02-07 10:07:18,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4978]:,,,
5285,480973,,2021-02-07 17:58:55,2021-02-07 10:08:34,20,6,nongwang_zubo,"Last message repeated 7 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4979]:,,,
5286,480976,,2021-02-07 17:58:55,2021-02-07 10:08:34,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3094-35b2-db5b, AttackProtocol=ARP AttackPackets=155 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[4980]:,,,
5287,480977,,2021-02-07 17:58:55,2021-02-07 10:08:34,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=192.168.1.102, AttackProtocol=ARP, AttackPackets=155 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[4981]:,,,
5288,480982,,2021-02-07 17:58:56,2021-02-07 10:08:35,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4982]:,,,
5289,481012,,2021-02-07 17:59:59,2021-02-07 10:09:39,20,6,nongwang_zubo,"Last message repeated 4 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4983]:,,,
5290,481100,,2021-02-07 18:02:16,2021-02-07 10:11:56,20,4,nongwang_zubo,"OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 50, MacAddress = 6413-6cd6-29ce, Original-Port = GE0/0/6, Flapping port = GE0/0/4. Please check the network accessed to flapping port.",,,,,,,,,,,,1,L2IFPPI/4/MFLPVLANALARM:,,,
5291,481101,,2021-02-07 18:02:23,2021-02-07 10:12:02,20,6,nongwang_zubo,"Last message repeated 9 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4984]:,,,
5292,481102,,2021-02-07 18:02:23,2021-02-07 10:12:02,20,4,nongwang_zubo,"User attack occurred.(Slot=MPU, SourceAttackInterface=XGigabitEthernet0/0/2, OuterVlan/InnerVlan=50/0, UserMacAddress=3cef-8c33-9501, AttackProtocol=ARP AttackPackets=185 packets per second)",,,,,,,,,,,,1,%%01SECE/4/USER_ATTACK(l)[4985]:,,,
5293,481103,,2021-02-07 18:02:23,2021-02-07 10:12:02,20,4,nongwang_zubo,"The specified source IP address attack occurred.(Slot=MPU, SourceAttackIP=172.24.132.254, AttackProtocol=ARP, AttackPackets=185 packets per second)",,,,,,,,,,,,1,%%01SECE/4/SPECIFY_SIP_ATTACK(l)[4986]:,,,
5294,481107,,2021-02-07 18:02:26,2021-02-07 10:12:05,20,3,nongwang_zubo,"OID 1.3.6.1.4.1.2011.5.25.129.2.17.1 Optical module power is abnormal. (EntityPhysicalIndex=67436686, BaseTrapSeverity=5, BaseTrapProbableCause=67697, BaseTrapEventType=9, EntPhysicalContainedIn=0, EntPhysicalName=""GigabitEthernet0/0/2"", RelativeResource=""Interface GigabitEthernet0/0/2 optical module Rx Power"", ReasonDescription=""Rx power is too low. The detail information is as follows: The current Rx power is -30.00dBM; Set lower threshold is -30.00dBM; Default lower threshold is -30.00dBM"")",,,,,,,,,,,,1,SRM/3/OPTPWRABNORMAL:,,,
5295,481108,,2021-02-07 18:02:26,2021-02-07 10:12:05,20,3,nongwang_zubo,"Optical module in interface GigabitEthernet0/0/2 exception, Rx power is too low.",,,,,,,,,,,,1,%%01SRM/3/RXPOWER_EXCEEDMINOR(l)[4987]:,,,
5296,481115,,2021-02-07 18:02:44,2021-02-07 10:12:24,20,6,nongwang_zubo,"MSTP received BPDU with TC, MSTP process 0 instance 0, port name is XGigabitEthernet0/0/1.",,,,,,,,,,,,1,%%01MSTP/6/RECEIVE_MSTITC(l)[4988]:,,,
5297,481174,,2021-02-07 18:03:54,2021-02-07 10:13:33,20,6,nongwang_zubo,"Last message repeated 10 times.(InfoID=1092489232, ModuleName=MSTP, InfoAlias=RECEIVE_MSTITC)",,,,,,,,,,,,1,%%01INFO/6/SUPPRESS_LOG(l)[4989]:,,,
